split,split_position,dataset_index,label,label_name,path
train,316,26457,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_51.tif
train,317,15275,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_346.tif
train,318,4170,1,Forest,data/EuroSAT_MS/Forest/Forest_2051.tif
train,319,25342,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2206.tif
train,320,21963,8,River,data/EuroSAT_MS/River/River_1415.tif
train,321,21670,8,River,data/EuroSAT_MS/River/River_1151.tif
train,322,15892,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_901.tif
train,323,18969,7,Residential,data/EuroSAT_MS/Residential/Residential_1420.tif
train,324,20139,7,Residential,data/EuroSAT_MS/Residential/Residential_2474.tif
train,325,8615,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_652.tif
train,326,10363,3,Highway,data/EuroSAT_MS/Highway/Highway_2225.tif
train,327,23613,8,River,data/EuroSAT_MS/River/River_650.tif
train,328,16752,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1676.tif
train,329,26004,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2802.tif
train,330,2287,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_357.tif
train,331,24041,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1035.tif
train,332,26579,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_62.tif
train,333,23115,8,River,data/EuroSAT_MS/River/River_2452.tif
train,334,18341,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_856.tif
train,335,5497,1,Forest,data/EuroSAT_MS/Forest/Forest_546.tif
train,336,24881,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1792.tif
train,337,1980,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2781.tif
train,338,21517,8,River,data/EuroSAT_MS/River/River_1013.tif
train,339,22379,8,River,data/EuroSAT_MS/River/River_1790.tif
train,340,23338,8,River,data/EuroSAT_MS/River/River_402.tif
train,341,3039,1,Forest,data/EuroSAT_MS/Forest/Forest_1033.tif
train,342,18267,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_79.tif
train,343,13478,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_529.tif
train,344,25606,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2444.tif
train,345,26685,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_715.tif
train,346,1455,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2308.tif
train,347,11788,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1258.tif
train,348,18112,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_65.tif
train,349,24659,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1592.tif
train,350,8045,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_284.tif
train,351,7999,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2799.tif
train,352,13808,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_826.tif
train,353,8061,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2854.tif
train,354,15648,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_682.tif
train,355,14327,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1293.tif
train,356,9256,3,Highway,data/EuroSAT_MS/Highway/Highway_1229.tif
train,357,20258,7,Residential,data/EuroSAT_MS/Residential/Residential_2581.tif
train,358,24651,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1585.tif
train,359,7991,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2791.tif
train,360,8455,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_508.tif
train,361,4662,1,Forest,data/EuroSAT_MS/Forest/Forest_2495.tif
train,362,15219,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_296.tif
train,363,24097,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1086.tif
train,364,17515,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2362.tif
train,365,2414,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_471.tif
train,366,17776,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_347.tif
train,367,11133,3,Highway,data/EuroSAT_MS/Highway/Highway_669.tif
train,368,11540,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1034.tif
train,369,7235,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_211.tif
train,370,10033,3,Highway,data/EuroSAT_MS/Highway/Highway_1929.tif
train,371,11396,3,Highway,data/EuroSAT_MS/Highway/Highway_905.tif
train,372,3381,1,Forest,data/EuroSAT_MS/Forest/Forest_1341.tif
train,373,7323,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_219.tif
train,374,13027,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2373.tif
train,375,13921,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_928.tif
train,376,9208,3,Highway,data/EuroSAT_MS/Highway/Highway_1186.tif
train,377,4865,1,Forest,data/EuroSAT_MS/Forest/Forest_2678.tif
train,378,13718,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_745.tif
train,379,23520,8,River,data/EuroSAT_MS/River/River_567.tif
train,380,6105,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1093.tif
train,381,7832,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2648.tif
train,382,24487,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1437.tif
train,383,22147,8,River,data/EuroSAT_MS/River/River_1581.tif
train,384,5513,1,Forest,data/EuroSAT_MS/Forest/Forest_560.tif
train,385,10219,3,Highway,data/EuroSAT_MS/Highway/Highway_2096.tif
train,386,24440,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1395.tif
train,387,25974,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2776.tif
train,388,10110,3,Highway,data/EuroSAT_MS/Highway/Highway_1999.tif
train,389,330,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1296.tif
train,390,18410,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_918.tif
train,391,9773,3,Highway,data/EuroSAT_MS/Highway/Highway_1695.tif
train,392,19481,7,Residential,data/EuroSAT_MS/Residential/Residential_1882.tif
train,393,5328,1,Forest,data/EuroSAT_MS/Forest/Forest_394.tif
train,394,7748,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2572.tif
train,395,11829,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1295.tif
train,396,8595,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_634.tif
train,397,6290,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_126.tif
train,398,7024,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1920.tif
train,399,23360,8,River,data/EuroSAT_MS/River/River_422.tif
train,400,7275,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2146.tif
train,401,26269,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_340.tif
train,402,21027,7,Residential,data/EuroSAT_MS/Residential/Residential_573.tif
train,403,15807,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_825.tif
train,404,21169,7,Residential,data/EuroSAT_MS/Residential/Residential_700.tif
train,405,7543,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2388.tif
train,406,14713,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1640.tif
train,407,1357,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_222.tif
train,408,9081,3,Highway,data/EuroSAT_MS/Highway/Highway_1071.tif
train,409,6759,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1682.tif
train,410,9578,3,Highway,data/EuroSAT_MS/Highway/Highway_1519.tif
train,411,2028,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2824.tif
train,412,11644,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1128.tif
train,413,14098,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1087.tif
train,414,14425,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1381.tif
train,415,24705,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1633.tif
train,416,21180,7,Residential,data/EuroSAT_MS/Residential/Residential_710.tif
train,417,17126,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2011.tif
train,418,24271,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1242.tif
train,419,7280,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2150.tif
train,420,3937,1,Forest,data/EuroSAT_MS/Forest/Forest_1842.tif
train,421,7584,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2424.tif
train,422,13795,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_814.tif
train,423,18970,7,Residential,data/EuroSAT_MS/Residential/Residential_1421.tif
train,424,4804,1,Forest,data/EuroSAT_MS/Forest/Forest_2622.tif
train,425,4286,1,Forest,data/EuroSAT_MS/Forest/Forest_2156.tif
train,426,7176,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2057.tif
train,427,9234,3,Highway,data/EuroSAT_MS/Highway/Highway_1209.tif
train,428,8761,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_784.tif
train,429,12565,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1958.tif
train,430,1716,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2543.tif
train,431,5376,1,Forest,data/EuroSAT_MS/Forest/Forest_437.tif
train,432,25859,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2672.tif
train,433,5385,1,Forest,data/EuroSAT_MS/Forest/Forest_445.tif
train,434,6947,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1851.tif
train,435,8745,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_77.tif
train,436,21302,7,Residential,data/EuroSAT_MS/Residential/Residential_820.tif
train,437,23087,8,River,data/EuroSAT_MS/River/River_2427.tif
train,438,21490,7,Residential,data/EuroSAT_MS/Residential/Residential_990.tif
train,439,3475,1,Forest,data/EuroSAT_MS/Forest/Forest_1426.tif
train,440,13862,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_875.tif
train,441,12671,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2052.tif
train,442,18036,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_581.tif
train,443,1850,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2664.tif
train,444,22983,8,River,data/EuroSAT_MS/River/River_2333.tif
train,445,1331,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2197.tif
train,446,10519,3,Highway,data/EuroSAT_MS/Highway/Highway_2366.tif
train,447,18990,7,Residential,data/EuroSAT_MS/Residential/Residential_144.tif
train,448,5839,1,Forest,data/EuroSAT_MS/Forest/Forest_854.tif
train,449,6827,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1743.tif
train,450,7168,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_205.tif
train,451,7752,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2576.tif
train,452,13235,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_31.tif
train,453,14139,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1123.tif
train,454,16734,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_166.tif
train,455,18727,7,Residential,data/EuroSAT_MS/Residential/Residential_1202.tif
train,456,14257,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_123.tif
train,457,11134,3,Highway,data/EuroSAT_MS/Highway/Highway_67.tif
train,458,19300,7,Residential,data/EuroSAT_MS/Residential/Residential_1719.tif
train,459,4810,1,Forest,data/EuroSAT_MS/Forest/Forest_2628.tif
train,460,1289,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2159.tif
train,461,11452,3,Highway,data/EuroSAT_MS/Highway/Highway_956.tif
train,462,9175,3,Highway,data/EuroSAT_MS/Highway/Highway_1156.tif
train,463,720,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1647.tif
train,464,26663,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_696.tif
train,465,10143,3,Highway,data/EuroSAT_MS/Highway/Highway_2027.tif
train,466,13820,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_837.tif
train,467,23317,8,River,data/EuroSAT_MS/River/River_384.tif
train,468,7261,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2133.tif
train,469,7883,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2694.tif
train,470,12395,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1804.tif
train,471,24361,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1323.tif
train,472,4022,1,Forest,data/EuroSAT_MS/Forest/Forest_1919.tif
train,473,22131,8,River,data/EuroSAT_MS/River/River_1567.tif
train,474,25915,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2722.tif
train,475,25038,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1933.tif
train,476,23958,8,River,data/EuroSAT_MS/River/River_961.tif
train,477,9473,3,Highway,data/EuroSAT_MS/Highway/Highway_1424.tif
train,478,10614,3,Highway,data/EuroSAT_MS/Highway/Highway_2451.tif
train,479,21824,8,River,data/EuroSAT_MS/River/River_1290.tif
train,480,13239,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_313.tif
train,481,22046,8,River,data/EuroSAT_MS/River/River_1490.tif
train,482,13044,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2389.tif
train,483,24617,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1554.tif
train,484,8117,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2904.tif
train,485,20712,7,Residential,data/EuroSAT_MS/Residential/Residential_2990.tif
train,486,14206,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1184.tif
train,487,22176,8,River,data/EuroSAT_MS/River/River_1607.tif
train,488,8810,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_828.tif
train,489,4812,1,Forest,data/EuroSAT_MS/Forest/Forest_263.tif
train,490,24902,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1810.tif
train,491,15916,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_923.tif
train,492,10324,3,Highway,data/EuroSAT_MS/Highway/Highway_2190.tif
train,493,19188,7,Residential,data/EuroSAT_MS/Residential/Residential_1618.tif
train,494,12253,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1677.tif
train,495,8878,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_89.tif
train,496,16024,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_102.tif
train,497,9122,3,Highway,data/EuroSAT_MS/Highway/Highway_1108.tif
train,498,20912,7,Residential,data/EuroSAT_MS/Residential/Residential_47.tif
train,499,26191,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2971.tif
train,500,11709,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1187.tif
train,501,7746,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2570.tif
train,502,7562,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2404.tif
train,503,24744,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1669.tif
train,504,5990,1,Forest,data/EuroSAT_MS/Forest/Forest_990.tif
train,505,19666,7,Residential,data/EuroSAT_MS/Residential/Residential_2048.tif
train,506,14554,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1498.tif
train,507,11138,3,Highway,data/EuroSAT_MS/Highway/Highway_673.tif
train,508,3617,1,Forest,data/EuroSAT_MS/Forest/Forest_1554.tif
train,509,6494,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1443.tif
train,510,15961,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_964.tif
train,511,14829,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1745.tif
train,512,18710,7,Residential,data/EuroSAT_MS/Residential/Residential_1188.tif
train,513,16564,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1506.tif
train,514,13936,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_941.tif
train,515,4059,1,Forest,data/EuroSAT_MS/Forest/Forest_1952.tif
train,516,24968,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1870.tif
train,517,10625,3,Highway,data/EuroSAT_MS/Highway/Highway_2461.tif
train,518,3925,1,Forest,data/EuroSAT_MS/Forest/Forest_1831.tif
train,519,6982,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1883.tif
train,520,16510,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1458.tif
train,521,25437,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2292.tif
train,522,24703,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1631.tif
train,523,62,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1054.tif
train,524,16627,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1563.tif
train,525,10708,3,Highway,data/EuroSAT_MS/Highway/Highway_286.tif
train,526,6556,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_15.tif
train,527,4844,1,Forest,data/EuroSAT_MS/Forest/Forest_2659.tif
train,528,14372,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1333.tif
train,529,2932,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_938.tif
train,530,223,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_12.tif
train,531,3793,1,Forest,data/EuroSAT_MS/Forest/Forest_1712.tif
train,532,14653,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1587.tif
train,533,16925,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1831.tif
train,534,7720,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2547.tif
train,535,7737,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2562.tif
train,536,2983,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_984.tif
train,537,6625,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1561.tif
train,538,19907,7,Residential,data/EuroSAT_MS/Residential/Residential_2265.tif
train,539,15868,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_880.tif
train,540,10479,3,Highway,data/EuroSAT_MS/Highway/Highway_233.tif
train,541,253,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1226.tif
train,542,648,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1582.tif
train,543,5101,1,Forest,data/EuroSAT_MS/Forest/Forest_2890.tif
train,544,6555,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1499.tif
train,545,15978,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_98.tif
train,546,12265,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1688.tif
train,547,24694,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1623.tif
train,548,9660,3,Highway,data/EuroSAT_MS/Highway/Highway_1593.tif
train,549,25385,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2245.tif
train,550,2787,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_807.tif
train,551,4783,1,Forest,data/EuroSAT_MS/Forest/Forest_2603.tif
train,552,22435,8,River,data/EuroSAT_MS/River/River_1840.tif
train,553,21803,8,River,data/EuroSAT_MS/River/River_1271.tif
train,554,24385,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1345.tif
train,555,24186,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_1166.tif
train,556,10166,3,Highway,data/EuroSAT_MS/Highway/Highway_2048.tif
train,557,14189,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1169.tif
train,558,395,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1354.tif
train,559,14171,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1152.tif
train,560,6167,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1149.tif
train,561,18631,7,Residential,data/EuroSAT_MS/Residential/Residential_1116.tif
train,562,2774,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_796.tif
train,563,18900,7,Residential,data/EuroSAT_MS/Residential/Residential_1359.tif
train,564,18226,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_752.tif
train,565,2145,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_293.tif
train,566,23728,8,River,data/EuroSAT_MS/River/River_754.tif
train,567,17881,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_441.tif
train,568,11573,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_1064.tif
train,569,25699,9,SeaLake,data/EuroSAT_MS/SeaLake/SeaLake_2528.tif
train,570,10530,3,Highway,data/EuroSAT_MS/Highway/Highway_2376.tif
train,571,11189,3,Highway,data/EuroSAT_MS/Highway/Highway_719.tif
train,572,11066,3,Highway,data/EuroSAT_MS/Highway/Highway_608.tif
train,573,2316,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_383.tif
train,574,18135,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_670.tif
train,575,15305,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_373.tif
train,576,19880,7,Residential,data/EuroSAT_MS/Residential/Residential_2240.tif
train,577,3800,1,Forest,data/EuroSAT_MS/Forest/Forest_1719.tif
train,578,20114,7,Residential,data/EuroSAT_MS/Residential/Residential_2451.tif
train,579,20819,7,Residential,data/EuroSAT_MS/Residential/Residential_386.tif
train,580,18123,6,PermanentCrop,data/EuroSAT_MS/PermanentCrop/PermanentCrop_66.tif
train,581,23584,8,River,data/EuroSAT_MS/River/River_624.tif
train,582,3706,1,Forest,data/EuroSAT_MS/Forest/Forest_1634.tif
train,583,14637,5,Pasture,data/EuroSAT_MS/Pasture/Pasture_1572.tif
train,584,4400,1,Forest,data/EuroSAT_MS/Forest/Forest_2259.tif
train,585,13725,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_751.tif
train,586,26,0,AnnualCrop,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1021.tif
train,587,22615,8,River,data/EuroSAT_MS/River/River_2001.tif
train,588,3351,1,Forest,data/EuroSAT_MS/Forest/Forest_1314.tif
train,589,9717,3,Highway,data/EuroSAT_MS/Highway/Highway_1644.tif
train,590,6122,2,HerbaceousVegetation,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1108.tif
train,591,13076,4,Industrial,data/EuroSAT_MS/Industrial/Industrial_2417.tif
train,592,4534,1,Forest,data/EuroSAT_MS/Forest/Forest_238.tif
train,593,3736,1,Forest,data/EuroSAT_MS/Forest/Forest_1661.tif
