query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name,dataset_index
242,4,54.38829064369202,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2411.tif,Industrial,13070
243,0,74.46420788764954,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1928.tif,AnnualCrop,1032
244,5,27.230852842330933,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_121.tif,Pasture,14235
245,6,36.157917976379395,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2299.tif,PermanentCrop,17444
246,2,38.262939453125,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1897.tif,HerbaceousVegetation,6997
247,8,22.186817228794098,1,True,True,True,data/EuroSAT_MS/River/River_684.tif,River,23650
248,0,23.776428401470184,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2163.tif,AnnualCrop,1294
249,2,59.658145904541016,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2872.tif,HerbaceousVegetation,8081
250,9,17.643530666828156,15,False,False,False,data/EuroSAT_MS/SeaLake/SeaLake_1180.tif,SeaLake,24202
251,6,26.8402099609375,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_142.tif,PermanentCrop,16468
252,5,32.20730721950531,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1794.tif,Pasture,14883
253,1,48.14331531524658,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1192.tif,Forest,3215
254,0,66.2011444568634,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_279.tif,AnnualCrop,1989
255,0,48.6582487821579,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1242.tif,AnnualCrop,271
256,1,28.219330310821533,5,False,True,True,data/EuroSAT_MS/Forest/Forest_2450.tif,Forest,4613
257,9,37.97585964202881,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2837.tif,SeaLake,26042
258,6,32.268884778022766,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_46.tif,PermanentCrop,17901
259,9,95.47520875930786,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_598.tif,SeaLake,26554
260,0,12.647470831871033,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_708.tif,AnnualCrop,2677
261,5,23.44517856836319,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_859.tif,Pasture,15844
262,2,21.856243908405304,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2520.tif,HerbaceousVegetation,7691
263,2,26.579919457435608,6,False,False,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2826.tif,HerbaceousVegetation,8030
264,7,49.66920614242554,1,True,True,True,data/EuroSAT_MS/Residential/Residential_229.tif,Residential,19934
265,5,17.797012627124786,11,False,False,False,data/EuroSAT_MS/Pasture/Pasture_1304.tif,Pasture,14340
266,6,16.442587971687317,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2166.tif,PermanentCrop,17297
267,6,36.67095899581909,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2075.tif,PermanentCrop,17196
268,8,31.908825039863586,1,True,True,True,data/EuroSAT_MS/River/River_1476.tif,River,22030
269,1,72.61848449707031,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2193.tif,Forest,4327
270,9,95.6622302532196,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1679.tif,SeaLake,24755
271,6,42.381301522254944,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2072.tif,PermanentCrop,17193
272,0,71.55563235282898,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1320.tif,AnnualCrop,358
273,0,53.49794626235962,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_330.tif,AnnualCrop,2258
274,9,89.98762965202332,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_506.tif,SeaLake,26453
275,1,59.00964140892029,1,True,True,True,data/EuroSAT_MS/Forest/Forest_981.tif,Forest,5980
276,9,95.45435309410095,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_208.tif,SeaLake,25201
277,3,18.93109381198883,3,False,True,True,data/EuroSAT_MS/Highway/Highway_2267.tif,Highway,10409
278,8,12.960268557071686,4,False,True,True,data/EuroSAT_MS/River/River_310.tif,River,23236
279,1,73.14680218696594,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1658.tif,Forest,3732
280,8,27.268457412719727,1,True,True,True,data/EuroSAT_MS/River/River_1920.tif,River,22524
281,6,35.99987328052521,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1492.tif,PermanentCrop,16548
282,9,59.65617299079895,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1599.tif,SeaLake,24666
283,7,44.17086839675903,2,False,True,True,data/EuroSAT_MS/Residential/Residential_777.tif,Residential,21253
284,0,72.79776334762573,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2561.tif,AnnualCrop,1736
285,9,95.44326663017273,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1298.tif,SeaLake,24332
286,5,38.59872817993164,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_585.tif,Pasture,15540
287,1,46.590861678123474,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2662.tif,Forest,4848
288,4,46.13975286483765,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_414.tif,Industrial,13351
289,5,15.261244773864746,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1043.tif,Pasture,14050
290,3,36.268457770347595,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2454.tif,Highway,10617
291,7,51.95375680923462,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1935.tif,Residential,19540
292,4,64.92741703987122,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1718.tif,Industrial,12299
293,0,11.647877842187881,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2570.tif,AnnualCrop,1746
294,4,42.371052503585815,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1775.tif,Industrial,12362
295,0,62.65205144882202,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_172.tif,AnnualCrop,801
296,8,47.51588702201843,1,True,True,True,data/EuroSAT_MS/River/River_1371.tif,River,21914
297,8,24.03409332036972,1,True,True,True,data/EuroSAT_MS/River/River_964.tif,River,23961
298,9,95.44621706008911,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1659.tif,SeaLake,24733
299,1,56.9571316242218,1,True,True,True,data/EuroSAT_MS/Forest/Forest_104.tif,Forest,3046
300,5,10.000216215848923,5,False,True,True,data/EuroSAT_MS/Pasture/Pasture_716.tif,Pasture,15686
301,9,95.44818997383118,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1645.tif,SeaLake,24718
302,0,27.1437406539917,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_661.tif,AnnualCrop,2625
303,2,49.502894282341,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1262.tif,HerbaceousVegetation,6293
304,7,50.3180205821991,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2843.tif,Residential,20549
305,7,47.071269154548645,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2709.tif,Residential,20400
306,6,31.418004631996155,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2161.tif,PermanentCrop,17292
307,3,29.317641258239746,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1056.tif,Highway,9064
308,6,11.252886056900024,21,False,False,False,data/EuroSAT_MS/PermanentCrop/PermanentCrop_44.tif,PermanentCrop,17879
309,4,72.26303815841675,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2487.tif,Industrial,13153
310,1,54.187458753585815,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2657.tif,Forest,4842
311,5,7.45161846280098,21,False,False,False,data/EuroSAT_MS/Pasture/Pasture_986.tif,Pasture,15985
312,9,95.5901563167572,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_211.tif,SeaLake,25235
313,0,38.09444308280945,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1121.tif,AnnualCrop,137
314,0,39.327672123909,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2131.tif,AnnualCrop,1259
315,8,56.867992877960205,1,True,True,True,data/EuroSAT_MS/River/River_565.tif,River,23518
316,5,19.099819660186768,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_39.tif,Pasture,15323
317,3,26.388591527938843,1,True,True,True,data/EuroSAT_MS/Highway/Highway_239.tif,Highway,10545
318,2,16.610030829906464,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1374.tif,HerbaceousVegetation,6417
319,1,59.90890860557556,2,False,True,True,data/EuroSAT_MS/Forest/Forest_1198.tif,Forest,3221
320,1,48.354074358940125,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2451.tif,Forest,4614
321,0,69.46150064468384,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_648.tif,AnnualCrop,2610
322,1,27.654191851615906,1,True,True,True,data/EuroSAT_MS/Forest/Forest_220.tif,Forest,4335
323,8,37.53712475299835,2,False,True,True,data/EuroSAT_MS/River/River_2263.tif,River,22905
324,8,25.168097019195557,1,True,True,True,data/EuroSAT_MS/River/River_524.tif,River,23473
325,2,53.214699029922485,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1782.tif,HerbaceousVegetation,6870
326,6,13.12079131603241,5,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_890.tif,PermanentCrop,18379
327,5,33.90248119831085,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_347.tif,Pasture,15276
328,0,53.93027663230896,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1723.tif,AnnualCrop,805
329,7,45.91591954231262,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1066.tif,Residential,18575
330,3,9.011620283126831,7,False,False,True,data/EuroSAT_MS/Highway/Highway_2020.tif,Highway,10136
331,1,82.47398138046265,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2447.tif,Forest,4609
332,2,26.192814111709595,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2662.tif,HerbaceousVegetation,7848
333,5,27.152234315872192,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_486.tif,Pasture,15430
334,4,64.60593342781067,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1652.tif,Industrial,12226
335,9,95.53371071815491,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1143.tif,SeaLake,24161
336,4,60.5610728263855,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1715.tif,Industrial,12296
337,2,29.688671231269836,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1546.tif,HerbaceousVegetation,6608
338,4,76.3561487197876,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1415.tif,Industrial,11963
339,0,76.23271942138672,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1264.tif,AnnualCrop,295
340,8,45.38044333457947,1,True,True,True,data/EuroSAT_MS/River/River_2431.tif,River,23092
341,0,63.45244646072388,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1336.tif,AnnualCrop,375
342,3,11.227691173553467,5,False,True,True,data/EuroSAT_MS/Highway/Highway_2057.tif,Highway,10176
343,7,73.11530709266663,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1541.tif,Residential,19103
344,5,32.93395638465881,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1941.tif,Pasture,15047
345,0,58.59671235084534,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1687.tif,AnnualCrop,764
346,0,55.36947846412659,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_48.tif,AnnualCrop,2423
347,3,25.23624300956726,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1506.tif,Highway,9564
348,2,47.05749452114105,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1847.tif,HerbaceousVegetation,6942
349,9,95.07378935813904,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1161.tif,SeaLake,24181
350,2,38.808441162109375,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1770.tif,HerbaceousVegetation,6857
351,1,64.96090292930603,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1541.tif,Forest,3603
352,4,38.37641179561615,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1039.tif,Industrial,11545
353,9,95.55325508117676,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2076.tif,SeaLake,25197
354,2,29.87942397594452,4,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1965.tif,HerbaceousVegetation,7073
355,7,46.351978182792664,1,True,True,True,data/EuroSAT_MS/Residential/Residential_885.tif,Residential,21373
356,7,51.86518430709839,1,True,True,True,data/EuroSAT_MS/Residential/Residential_739.tif,Residential,21211
357,5,7.4335455894470215,8,False,False,True,data/EuroSAT_MS/Pasture/Pasture_1163.tif,Pasture,14183
358,1,54.96876835823059,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2607.tif,Forest,4787
359,4,57.66683220863342,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2334.tif,Industrial,12984
360,7,53.477323055267334,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2061.tif,Residential,19681
361,1,36.11200153827667,2,False,True,True,data/EuroSAT_MS/Forest/Forest_2297.tif,Forest,4442
362,8,18.30742359161377,3,False,True,True,data/EuroSAT_MS/River/River_943.tif,River,23938
363,4,57.3696494102478,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2050.tif,Industrial,12669
364,3,27.806764841079712,3,False,True,True,data/EuroSAT_MS/Highway/Highway_1486.tif,Highway,9541
365,9,95.69530487060547,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_924.tif,SeaLake,26917
366,2,46.110814809799194,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2134.tif,HerbaceousVegetation,7262
367,5,35.61168015003204,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1535.tif,Pasture,14596
368,2,56.227684020996094,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2144.tif,HerbaceousVegetation,7273
369,0,33.820244669914246,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1836.tif,AnnualCrop,930
370,8,56.05681538581848,1,True,True,True,data/EuroSAT_MS/River/River_2120.tif,River,22747
371,2,59.07197594642639,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2612.tif,HerbaceousVegetation,7793
372,5,13.582929968833923,5,False,True,True,data/EuroSAT_MS/Pasture/Pasture_69.tif,Pasture,15656
373,2,49.29618239402771,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1628.tif,HerbaceousVegetation,6699
374,5,36.76932156085968,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1999.tif,Pasture,15110
375,8,24.052536487579346,1,True,True,True,data/EuroSAT_MS/River/River_1672.tif,River,22248
376,3,24.10680055618286,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1369.tif,Highway,9411
377,6,19.158607721328735,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1659.tif,PermanentCrop,16733
378,9,15.002095699310303,7,False,False,True,data/EuroSAT_MS/SeaLake/SeaLake_1682.tif,SeaLake,24759
379,5,5.840856581926346,16,False,False,False,data/EuroSAT_MS/Pasture/Pasture_1987.tif,Pasture,15097
380,8,11.131492257118225,3,False,True,True,data/EuroSAT_MS/River/River_2205.tif,River,22841
381,4,52.72180438041687,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2198.tif,Industrial,12832
382,0,66.30049347877502,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_98.tif,AnnualCrop,2978
383,2,30.38944900035858,4,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_685.tif,HerbaceousVegetation,8651
384,1,73.52964878082275,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1459.tif,Forest,3511
385,8,19.495250284671783,1,True,True,True,data/EuroSAT_MS/River/River_161.tif,River,22179
386,7,39.361926913261414,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1478.tif,Residential,19032
387,8,24.331414699554443,2,False,True,True,data/EuroSAT_MS/River/River_1342.tif,River,21882
388,3,8.298968523740768,5,False,True,True,data/EuroSAT_MS/Highway/Highway_74.tif,Highway,11212
389,7,68.27505230903625,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2338.tif,Residential,19988
390,1,64.58843946456909,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2328.tif,Forest,4477
391,3,14.336463809013367,11,False,False,False,data/EuroSAT_MS/Highway/Highway_775.tif,Highway,11251
392,6,21.697860956192017,5,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_835.tif,PermanentCrop,18318
393,9,95.39262652397156,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_521.tif,SeaLake,26470
394,8,19.647768139839172,1,True,True,True,data/EuroSAT_MS/River/River_1734.tif,River,22317
395,4,60.36754846572876,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_790.tif,Industrial,13768
396,1,67.4597978591919,1,True,True,True,data/EuroSAT_MS/Forest/Forest_349.tif,Forest,5278
397,8,9.450239688158035,8,False,False,True,data/EuroSAT_MS/River/River_2203.tif,River,22839
398,2,25.627854466438293,6,False,False,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_450.tif,HerbaceousVegetation,8391
399,2,53.080201148986816,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_35.tif,HerbaceousVegetation,8279
400,1,45.899754762649536,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1694.tif,Forest,3772
401,2,52.75548696517944,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_480.tif,HerbaceousVegetation,8424
402,9,95.46481370925903,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_899.tif,SeaLake,26888
403,7,51.073431968688965,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2092.tif,Residential,19715
404,4,64.41929340362549,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_639.tif,Industrial,13600
405,7,33.743175864219666,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2552.tif,Residential,20226
406,0,76.17160677909851,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1346.tif,AnnualCrop,386
407,8,69.14845705032349,1,True,True,True,data/EuroSAT_MS/River/River_1658.tif,River,22232
408,4,48.42592775821686,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1153.tif,Industrial,11672
409,9,95.40216326713562,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1128.tif,SeaLake,24144
410,5,46.002453565597534,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_179.tif,Pasture,14878
411,7,47.8666752576828,1,True,True,True,data/EuroSAT_MS/Residential/Residential_920.tif,Residential,21413
412,0,72.18108177185059,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_975.tif,AnnualCrop,2973
413,1,73.26759696006775,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1310.tif,Forest,3347
414,0,71.06748223304749,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2224.tif,AnnualCrop,1362
415,6,11.708599328994751,48,False,False,False,data/EuroSAT_MS/PermanentCrop/PermanentCrop_688.tif,PermanentCrop,18154
416,7,19.327412545681,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2971.tif,Residential,20691
417,7,49.24561679363251,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1652.tif,Residential,19226
418,1,61.58468723297119,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1747.tif,Forest,3831
419,8,27.909883856773376,1,True,True,True,data/EuroSAT_MS/River/River_1017.tif,River,21521
420,8,22.054041922092438,1,True,True,True,data/EuroSAT_MS/River/River_519.tif,River,23467
421,2,30.975645780563354,3,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1150.tif,HerbaceousVegetation,6169
422,1,43.105676770210266,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1023.tif,Forest,3028
423,0,34.396642446517944,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_990.tif,AnnualCrop,2990
424,6,14.833754301071167,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_362.tif,PermanentCrop,17793
425,3,26.05697214603424,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1094.tif,Highway,9106
426,8,66.62909388542175,1,True,True,True,data/EuroSAT_MS/River/River_1213.tif,River,21739
427,5,11.90376877784729,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_917.tif,Pasture,15909
428,9,95.46226859092712,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_819.tif,SeaLake,26800
429,3,22.397129237651825,1,True,True,True,data/EuroSAT_MS/Highway/Highway_498.tif,Highway,10943
430,9,95.43188214302063,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2095.tif,SeaLake,25218
