query_index,num_active_labels,num_relevant_gallery,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,patch_name,label_names
611,3,7204,75.83198547363281,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_26_21,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
612,4,9239,93.98157596588135,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_26_72,Arable land|Broad-leaved forest|Mixed forest|Transitional woodland/shrub
613,2,6493,74.55779910087585,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_28_14,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
614,2,5711,66.73352122306824,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_28_16,Transitional woodland/shrub|Urban fabric
615,3,4420,49.14647936820984,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_29_20,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
616,3,8529,94.18599605560303,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_29_69,Broad-leaved forest|Pastures|Transitional woodland/shrub
617,3,8075,84.20588374137878,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_29_76,Arable land|Broad-leaved forest|Complex cultivation patterns
618,1,2888,27.1453857421875,4,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_30_21,"Land principally occupied by agriculture, with significant areas of natural vegetation"
619,2,7680,80.05763292312622,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_30_74,Arable land|Broad-leaved forest
620,4,8808,93.95678639411926,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_31_76,Arable land|Broad-leaved forest|Complex cultivation patterns|Pastures
621,3,8506,86.0187292098999,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_32_71,Arable land|Broad-leaved forest|Mixed forest
622,3,8708,87.38958239555359,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_32_72,Arable land|Broad-leaved forest|Coniferous forest
623,5,9559,95.8479106426239,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_32_73,Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Transitional woodland/shrub
624,4,7948,86.13537549972534,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_33_70,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
625,2,4094,42.57402420043945,13,False,False,False,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_34_19,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
626,4,6687,67.89301633834839,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_34_71,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
627,3,4420,45.31891644001007,8,False,False,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_35_17,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
628,3,4956,47.292739152908325,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_35_20,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
629,3,8789,89.6791160106659,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_35_76,Arable land|Broad-leaved forest|Transitional woodland/shrub
630,5,9422,95.77282667160034,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_36_76,Arable land|Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
631,3,6274,60.98760962486267,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_37_77,Arable land|Complex cultivation patterns|Mixed forest
632,3,7270,80.73610663414001,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_38_16,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
633,2,2600,37.13773488998413,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_38_21,Complex cultivation patterns|Urban fabric
634,2,6118,63.2066011428833,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_38_77,Mixed forest|Transitional woodland/shrub
635,3,5507,53.09361815452576,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_39_15,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
636,1,725,6.796438992023468,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_39_20,Urban fabric
637,4,7379,85.73086261749268,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_40_17,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
638,5,9721,97.15521931648254,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_40_76,Arable land|Broad-leaved forest|Mixed forest|Pastures|Transitional woodland/shrub
639,3,6351,65.25307893753052,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_41_69,Arable land|Mixed forest|Pastures
640,2,5105,56.933099031448364,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_41_70,Arable land|Pastures
641,4,9352,93.46243739128113,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_41_71,Arable land|Broad-leaved forest|Coniferous forest|Transitional woodland/shrub
642,5,9422,95.47482132911682,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_42_19,Arable land|Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
643,3,7286,80.26897311210632,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_42_21,Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
644,4,8944,90.81938862800598,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_42_75,Arable land|Broad-leaved forest|Coniferous forest|Mixed forest
645,4,8294,90.20758867263794,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_43_21,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
646,5,9707,96.67924642562866,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_43_70,Arable land|Broad-leaved forest|Coniferous forest|Pastures|Transitional woodland/shrub
647,3,7140,82.14386701583862,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_45_71,Broad-leaved forest|Coniferous forest|Mixed forest
648,2,6505,77.8801441192627,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_47_15,Broad-leaved forest|Complex cultivation patterns
649,2,6118,66.41224026679993,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_47_20,Mixed forest|Transitional woodland/shrub
650,3,7204,77.47583985328674,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_49_19,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
651,2,6493,74.46765899658203,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_49_21,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
652,2,6510,72.21180200576782,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_50_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
653,4,8177,92.93893575668335,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_51_17,"Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
654,3,7746,87.96811699867249,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_53_18,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
655,3,8506,86.5787923336029,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_53_77,Arable land|Broad-leaved forest|Mixed forest
656,2,6493,70.62662243843079,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_54_13,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
657,2,6589,78.93580794334412,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_54_73,Broad-leaved forest|Mixed forest
658,3,7746,85.01307964324951,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_17,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
659,1,5508,74.68529343605042,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_77,Broad-leaved forest
660,2,6487,75.48352479934692,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_16,Complex cultivation patterns|Transitional woodland/shrub
661,2,7044,74.20011162757874,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_20,Broad-leaved forest|Transitional woodland/shrub
662,2,7044,84.06417965888977,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_57_13,Broad-leaved forest|Transitional woodland/shrub
663,4,7441,81.2562346458435,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_57_16,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
664,1,5508,72.53180742263794,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_57_69,Broad-leaved forest
665,3,8789,92.15332865715027,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_57_71,Arable land|Broad-leaved forest|Transitional woodland/shrub
666,3,8789,90.57580232620239,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_57_72,Arable land|Broad-leaved forest|Transitional woodland/shrub
667,1,5508,71.23408913612366,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_58_77,Broad-leaved forest
668,2,6118,67.12574362754822,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_59_13,Mixed forest|Transitional woodland/shrub
669,1,3907,45.81860303878784,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_59_72,Arable land
670,2,4357,46.34242355823517,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_60_20,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
671,3,7641,83.29392075538635,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_60_22,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
672,2,5997,73.55031967163086,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_61_13,Coniferous forest|Transitional woodland/shrub
673,4,7949,90.67944288253784,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_61_17,Broad-leaved forest|Coniferous forest|Mixed forest|Transitional woodland/shrub
674,3,7140,81.43520951271057,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_61_69,Broad-leaved forest|Coniferous forest|Mixed forest
675,3,7140,79.07386422157288,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_61_70,Broad-leaved forest|Coniferous forest|Mixed forest
676,1,3907,32.31293857097626,4,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_62_75,Arable land
677,3,7130,79.6488344669342,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_63_16,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
678,3,8506,86.89991235733032,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_64_69,Arable land|Broad-leaved forest|Mixed forest
679,2,6487,75.09690523147583,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_65_15,Complex cultivation patterns|Transitional woodland/shrub
680,3,7130,81.94673657417297,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_65_17,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
681,3,7270,77.86567807197571,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_66_16,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
682,2,7044,80.43802976608276,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_67_19,Broad-leaved forest|Transitional woodland/shrub
683,2,6493,78.21967005729675,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_67_21,"Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
684,1,1907,21.896660327911377,4,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_67_70,Mixed forest
685,1,2429,19.940052926540375,22,False,False,False,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_67_77,Pastures
686,2,7044,78.58628630638123,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_68_13,Broad-leaved forest|Transitional woodland/shrub
687,3,8789,90.4755711555481,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_69_44,Arable land|Broad-leaved forest|Transitional woodland/shrub
688,2,7044,86.56649589538574,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_69_53,Broad-leaved forest|Transitional woodland/shrub
689,2,7044,83.28062295913696,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_69_54,Broad-leaved forest|Transitional woodland/shrub
690,1,3907,36.30629479885101,4,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_69_72,Arable land
691,2,7680,76.41202211380005,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_69_74,Arable land|Broad-leaved forest
692,2,5997,65.78211784362793,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_20,Coniferous forest|Transitional woodland/shrub
693,2,7680,78.53370904922485,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_42,Arable land|Broad-leaved forest
694,2,4201,58.94838571548462,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_45,Arable land|Urban fabric
695,1,725,23.4344020485878,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_46,Urban fabric
696,3,8789,91.92467331886292,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_57,Arable land|Broad-leaved forest|Transitional woodland/shrub
697,1,5508,67.3721969127655,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_62,Broad-leaved forest
698,3,8789,91.24333262443542,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_70_65,Arable land|Broad-leaved forest|Transitional woodland/shrub
699,4,7450,79.15864586830139,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_16,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
700,4,9239,92.40784049034119,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_29,Arable land|Broad-leaved forest|Mixed forest|Transitional woodland/shrub
701,4,9139,95.21345496177673,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_39,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
702,3,7641,91.72748327255249,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_47,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
703,2,7044,87.34313249588013,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_53,Broad-leaved forest|Transitional woodland/shrub
704,3,8708,85.6771469116211,3,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_56,Arable land|Broad-leaved forest|Coniferous forest
705,1,5508,72.45575189590454,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_63,Broad-leaved forest
706,2,7597,72.58263826370239,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_71_75,Arable land|Transitional woodland/shrub
707,1,5176,66.85624122619629,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_14,Transitional woodland/shrub
708,2,7044,85.63863039016724,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_18,Broad-leaved forest|Transitional woodland/shrub
709,2,6510,69.65561509132385,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_24,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
710,4,7948,86.5307867527008,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_35,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
711,5,8110,89.59603309631348,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_37,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Urban fabric"
712,3,7641,89.3012285232544,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_49,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
713,2,5105,50.45701265335083,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_55,Arable land|Pastures
714,1,5508,70.70974111557007,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_66,Broad-leaved forest
715,3,8789,92.46275424957275,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_67,Arable land|Broad-leaved forest|Transitional woodland/shrub
716,3,8472,90.9420371055603,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_72_71,Arable land|Broad-leaved forest|Pastures
717,2,5105,58.4186851978302,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_73_71,Arable land|Pastures
718,4,8294,90.9026563167572,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_25,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
719,4,8294,91.43766760826111,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_30,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
720,3,8789,91.82927012443542,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_58,Arable land|Broad-leaved forest|Transitional woodland/shrub
721,1,3907,35.53963899612427,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_63,Arable land
722,2,7044,80.81430792808533,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_66,Broad-leaved forest|Transitional woodland/shrub
723,3,8789,90.53207039833069,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_68,Arable land|Broad-leaved forest|Transitional woodland/shrub
724,2,7597,78.30607891082764,3,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_74_69,Arable land|Transitional woodland/shrub
725,1,5176,49.80637729167938,3,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_15,Transitional woodland/shrub
726,3,7058,66.05143547058105,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_35,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
727,2,7680,78.9624810218811,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_40,Arable land|Broad-leaved forest
728,3,8346,86.75907254219055,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_44,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
729,6,9695,97.91820645332336,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_49,"Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
730,3,8472,85.65057516098022,2,False,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_56,Arable land|Broad-leaved forest|Pastures
731,2,7044,81.84879422187805,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_75_69,Broad-leaved forest|Transitional woodland/shrub
732,3,7746,80.98547458648682,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_16,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
733,4,8294,91.17593765258789,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_28,Broad-leaved forest|Complex cultivation patterns|Mixed forest|Transitional woodland/shrub
734,2,6118,74.15350675582886,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_35,Mixed forest|Transitional woodland/shrub
735,2,5581,77.50610709190369,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_37,Broad-leaved forest|Natural grassland and sparsely vegetated areas
736,3,6655,79.85697388648987,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_38,Broad-leaved forest|Mixed forest|Natural grassland and sparsely vegetated areas
737,2,7044,82.68848061561584,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_42,Broad-leaved forest|Transitional woodland/shrub
738,3,8529,92.19534397125244,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_68,Broad-leaved forest|Pastures|Transitional woodland/shrub
739,2,7597,77.19886898994446,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_76_77,Arable land|Transitional woodland/shrub
740,1,5176,49.06252920627594,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_77_19,Transitional woodland/shrub
741,4,8974,91.69623851776123,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_77_32,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
742,2,6505,75.74292421340942,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_77_49,Broad-leaved forest|Complex cultivation patterns
743,2,7597,79.27181124687195,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_77_66,Arable land|Transitional woodland/shrub
744,1,5508,53.88529300689697,1,True,True,True,S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_77_72,Broad-leaved forest
745,2,5997,66.65959358215332,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_13_21,Coniferous forest|Transitional woodland/shrub
746,2,2682,43.12666356563568,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_13_32,Coniferous forest|Mixed forest
747,1,1526,45.486798882484436,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_13_33,Coniferous forest
748,4,7508,84.39483046531677,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_13_47,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
749,3,4956,64.8461401462555,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_13_59,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest"
750,2,6118,69.87617015838623,2,False,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_14_70,Mixed forest|Transitional woodland/shrub
751,2,5997,70.69998383522034,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_15_18,Coniferous forest|Transitional woodland/shrub
752,1,1526,45.57473659515381,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_15_33,Coniferous forest
753,2,2682,44.56792175769806,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_15_34,Coniferous forest|Mixed forest
754,2,2682,44.905003905296326,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_15_46,Coniferous forest|Mixed forest
755,3,6509,73.83297681808472,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_16_19,Coniferous forest|Mixed forest|Transitional woodland/shrub
756,3,6509,74.13979768753052,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_16_30,Coniferous forest|Mixed forest|Transitional woodland/shrub
757,1,1526,45.51891088485718,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_17_13,Coniferous forest
758,2,4094,63.95081281661987,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_17_16,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
759,1,1526,45.48691809177399,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_19_18,Coniferous forest
760,1,1526,46.3278204202652,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_19_20,Coniferous forest
761,2,4094,62.98710107803345,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_19_32,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
762,4,7508,86.30229234695435,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_20_77,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
763,2,5997,71.30200266838074,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_21_24,Coniferous forest|Transitional woodland/shrub
764,1,1526,49.929893016815186,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_21_25,Coniferous forest
765,3,6509,74.82331991195679,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_21_32,Coniferous forest|Mixed forest|Transitional woodland/shrub
766,2,2682,41.487276554107666,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_21_72,Coniferous forest|Mixed forest
767,3,6509,72.75683283805847,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_22_19,Coniferous forest|Mixed forest|Transitional woodland/shrub
768,2,5997,67.90595054626465,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_23_15,Coniferous forest|Transitional woodland/shrub
769,2,2682,43.16340684890747,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_26_17,Coniferous forest|Mixed forest
770,3,6509,74.9787449836731,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_26_19,Coniferous forest|Mixed forest|Transitional woodland/shrub
771,2,2682,42.62853562831879,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_28_14,Coniferous forest|Mixed forest
772,1,1526,47.78519570827484,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_28_22,Coniferous forest
773,3,6509,75.06498694419861,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_28_75,Coniferous forest|Mixed forest|Transitional woodland/shrub
774,1,1526,40.76562225818634,1,True,True,True,S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_29_13,Coniferous forest
